transaction_id,seller_id,month,transaction_date,category,gmv,commission_rate,commission,gst_on_commission,shipping_fee,return_amount,expected_payout,actual_payout,discrepancy_amount,status,root_cause,payment_method,days_outstanding,sla_breach,resolution_status
TXN104242,SLR1029,Nov-2024,2024-11-08,Fashion,500.0,0.1,50.0,9.0,25.83,109.22,305.95,305.95,0.0,Processed,NONE,UPI,0,False,N/A
TXN104243,SLR1105,Oct-2024,2024-10-12,Grocery,500.0,0.15,75.0,13.5,62.46,102.56,246.48,246.48,0.0,Processed,NONE,UPI,0,False,N/A
TXN104244,SLR1045,Nov-2024,2024-11-21,Automotive,500.0,0.12,60.0,10.8,89.46,26.93,312.81,312.81,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104245,SLR1089,Oct-2024,2024-10-22,Toys,500.0,0.15,75.0,13.5,55.54,13.82,342.14,342.14,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104246,SLR1038,Nov-2024,2024-11-12,Automotive,500.0,0.12,60.0,10.8,71.13,6.36,351.71,351.71,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104247,SLR1104,Nov-2024,2024-11-16,Electronics,500.0,0.15,75.0,13.5,131.26,15.99,264.25,264.25,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104248,SLR1098,Dec-2024,2024-12-29,Automotive,500.0,0.15,75.0,13.5,29.8,10.66,371.04,371.04,0.0,Processed,NONE,UPI,0,False,N/A
TXN104249,SLR1002,Nov-2024,2024-11-09,Sports,1461.65,0.08,116.93,21.05,113.01,61.17,1149.49,1149.49,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104250,SLR1119,Oct-2024,2024-10-16,Home & Kitchen,500.0,0.15,75.0,13.5,100.14,57.06,254.3,254.3,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104251,SLR1109,Nov-2024,2024-11-14,Beauty,500.0,0.15,75.0,13.5,66.53,19.94,325.03,325.03,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104252,SLR1102,Oct-2024,2024-10-14,Books,500.0,0.15,75.0,13.5,42.58,49.82,319.1,319.1,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104253,SLR1031,Oct-2024,2024-10-28,Automotive,500.0,0.1,50.0,9.0,129.19,29.39,282.42,282.42,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104254,SLR1109,Oct-2024,2024-10-14,Beauty,500.0,0.15,75.0,13.5,107.28,18.32,285.9,285.9,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104255,SLR1030,Nov-2024,2024-11-11,Automotive,1011.81,0.1,101.18,18.21,37.09,202.95,652.38,1304.76,652.38,Discrepancy,DUPLICATE_TRANSACTION,NEFT,4,True,Pending
TXN104256,SLR1037,Oct-2024,2024-10-26,Automotive,500.0,0.12,60.0,10.8,27.12,25.95,376.13,376.13,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104257,SLR1045,Dec-2024,2024-12-10,Automotive,529.08,0.12,63.49,11.43,104.78,34.04,315.34,315.34,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104258,SLR1024,Dec-2024,2024-12-02,Automotive,636.1,0.1,63.61,11.45,48.05,59.81,453.18,-1378.69,-1831.87,Discrepancy,MANUAL_ADJUSTMENT_OVERRIDE,UPI,37,True,Pending
TXN104259,SLR1005,Oct-2024,2024-10-28,Furniture,908.15,0.08,72.65,13.08,139.14,170.97,512.31,512.31,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104260,SLR1006,Dec-2024,2024-12-17,Furniture,2165.09,0.08,173.21,31.18,48.15,16.91,1895.64,1895.64,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104261,SLR1071,Oct-2024,2024-10-22,Beauty,500.0,0.12,60.0,10.8,89.93,3.26,336.01,336.01,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104262,SLR1014,Nov-2024,2024-11-16,Toys,919.84,0.1,91.98,16.56,141.98,53.59,615.73,615.73,0.0,Processed,NONE,UPI,0,False,N/A
TXN104263,SLR1090,Dec-2024,2024-12-30,Fashion,500.0,0.15,75.0,13.5,115.4,8.51,287.59,287.59,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104264,SLR1053,Dec-2024,2024-12-25,Grocery,500.0,0.12,60.0,10.8,25.95,18.67,384.58,-88.18,-472.76,Discrepancy,MANUAL_ADJUSTMENT_OVERRIDE,NEFT,25,True,Resolved
TXN104265,SLR1068,Oct-2024,2024-10-23,Furniture,500.0,0.12,60.0,10.8,69.43,21.92,337.85,675.7,337.85,Discrepancy,DUPLICATE_TRANSACTION,RTGS,9,True,In Review
TXN104266,SLR1020,Oct-2024,2024-10-31,Toys,763.63,0.1,76.36,13.74,114.12,193.77,365.64,365.64,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104267,SLR1110,Nov-2024,2024-11-14,Grocery,500.0,0.15,75.0,13.5,78.17,43.15,290.18,290.18,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104268,SLR1036,Oct-2024,2024-10-31,Books,500.0,0.12,60.0,10.8,80.59,10.21,338.4,338.4,0.0,Processed,NONE,UPI,0,False,N/A
TXN104269,SLR1068,Oct-2024,2024-10-25,Furniture,500.0,0.12,60.0,10.8,26.46,49.84,352.9,352.9,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104270,SLR1076,Dec-2024,2024-12-12,Toys,500.0,0.12,60.0,10.8,101.75,19.23,308.22,308.22,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104271,SLR1036,Dec-2024,2024-12-13,Books,500.0,0.12,60.0,10.8,91.32,18.83,319.05,319.05,0.0,Processed,NONE,UPI,0,False,N/A
TXN104272,SLR1061,Nov-2024,2024-11-24,Furniture,500.0,0.12,60.0,10.8,93.36,70.79,265.05,265.05,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104273,SLR1053,Nov-2024,2024-11-29,Grocery,500.0,0.12,60.0,10.8,68.43,46.24,314.53,314.53,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104274,SLR1012,Oct-2024,2024-10-26,Sports,500.0,0.1,50.0,9.0,75.25,39.33,326.42,327.32,0.9,Discrepancy,TAX_RATE_DISCREPANCY,NEFT,38,True,In Review
TXN104275,SLR1105,Nov-2024,2024-11-17,Grocery,500.0,0.15,75.0,13.5,46.94,38.03,326.53,326.53,0.0,Processed,NONE,UPI,0,False,N/A
TXN104276,SLR1006,Dec-2024,2024-12-24,Furniture,1101.04,0.08,88.08,15.85,105.26,12.11,879.74,879.74,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104277,SLR1004,Oct-2024,2024-10-25,Sports,855.61,0.08,68.45,12.32,65.43,77.15,632.26,632.26,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104278,SLR1101,Oct-2024,2024-10-01,Electronics,500.0,0.15,75.0,13.5,51.23,38.4,321.87,321.87,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104279,SLR1086,Oct-2024,2024-10-19,Toys,500.0,0.15,75.0,13.5,32.92,33.05,345.53,345.53,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104280,SLR1100,Oct-2024,2024-10-22,Books,500.0,0.15,75.0,13.5,129.15,12.93,269.42,269.42,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104281,SLR1019,Oct-2024,2024-10-31,Grocery,500.0,0.1,50.0,9.0,130.77,5.28,304.95,304.95,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104282,SLR1047,Nov-2024,2024-11-17,Sports,500.0,0.12,60.0,10.8,63.81,3.07,362.32,326.34,-35.98,Discrepancy,CATEGORY_POLICY_CHANGE,RTGS,2,False,Resolved
TXN104283,SLR1092,Oct-2024,2024-10-19,Electronics,500.0,0.15,75.0,13.5,106.56,50.56,254.38,254.38,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104284,SLR1108,Nov-2024,2024-11-05,Fashion,500.0,0.15,75.0,13.5,72.19,49.83,289.48,289.48,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104285,SLR1039,Nov-2024,2024-11-08,Automotive,500.0,0.12,60.0,10.8,32.66,23.49,373.05,373.05,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104286,SLR1067,Oct-2024,2024-10-11,Automotive,500.0,0.12,60.0,10.8,120.42,2.1,306.68,297.68,-9.0,Discrepancy,FEE_CALCULATION_ERROR,UPI,14,True,Pending
TXN104287,SLR1078,Nov-2024,2024-11-09,Books,500.0,0.12,60.0,10.8,100.4,10.0,318.8,319.88,1.08,Discrepancy,TAX_RATE_DISCREPANCY,UPI,45,True,Pending
TXN104288,SLR1056,Dec-2024,2024-12-14,Furniture,543.19,0.12,65.18,11.73,93.63,53.51,319.14,319.14,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104289,SLR1096,Nov-2024,2024-11-04,Electronics,500.0,0.15,75.0,13.5,39.84,48.76,322.9,322.9,0.0,Processed,NONE,UPI,0,False,N/A
TXN104290,SLR1066,Dec-2024,2024-12-25,Fashion,500.0,0.12,60.0,10.8,123.8,9.76,295.64,295.64,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104291,SLR1041,Dec-2024,2024-12-05,Furniture,500.0,0.12,60.0,10.8,72.55,0.33,356.32,356.32,0.0,Processed,NONE,UPI,0,False,N/A
TXN104292,SLR1028,Nov-2024,2024-11-06,Sports,500.0,0.1,50.0,9.0,25.06,29.53,386.41,386.41,0.0,Processed,NONE,UPI,0,False,N/A
TXN104293,SLR1046,Oct-2024,2024-10-04,Grocery,500.0,0.12,60.0,10.8,105.71,35.01,288.48,288.48,0.0,Processed,NONE,UPI,0,False,N/A
TXN104294,SLR1118,Dec-2024,2024-12-11,Sports,500.0,0.15,75.0,13.5,130.61,18.18,262.71,262.71,0.0,Processed,NONE,UPI,0,False,N/A
TXN104295,SLR1008,Nov-2024,2024-11-28,Home & Kitchen,500.0,0.08,40.0,7.2,72.33,3.26,377.21,377.21,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104296,SLR1023,Oct-2024,2024-10-16,Beauty,500.0,0.1,50.0,9.0,95.28,24.51,321.21,321.21,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104297,SLR1081,Dec-2024,2024-12-03,Furniture,500.0,0.15,75.0,13.5,24.37,20.47,366.66,366.66,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104298,SLR1041,Oct-2024,2024-10-10,Furniture,500.0,0.12,60.0,10.8,81.57,48.16,299.47,299.47,0.0,Processed,NONE,UPI,0,False,N/A
TXN104299,SLR1038,Oct-2024,2024-10-18,Automotive,500.0,0.12,60.0,10.8,21.93,14.29,392.98,392.98,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104300,SLR1019,Nov-2024,2024-11-08,Grocery,525.47,0.1,52.55,9.46,89.77,32.3,341.39,341.39,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104301,SLR1111,Nov-2024,2024-11-03,Home & Kitchen,500.0,0.15,75.0,13.5,50.51,5.01,355.98,355.98,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104302,SLR1107,Oct-2024,2024-10-13,Books,500.0,0.15,75.0,13.5,138.74,3.17,269.59,269.59,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104303,SLR1080,Dec-2024,2024-12-25,Fashion,500.0,0.15,75.0,13.5,125.58,18.63,267.29,267.29,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104304,SLR1031,Dec-2024,2024-12-15,Automotive,500.0,0.1,50.0,9.0,94.59,0.44,345.97,345.97,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104305,SLR1119,Oct-2024,2024-10-27,Home & Kitchen,500.0,0.15,75.0,13.5,133.54,37.05,240.91,240.91,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104306,SLR1074,Dec-2024,2024-12-22,Home & Kitchen,500.0,0.12,60.0,10.8,36.28,26.49,366.43,366.43,0.0,Processed,NONE,UPI,0,False,N/A
TXN104307,SLR1076,Oct-2024,2024-10-22,Toys,500.0,0.12,60.0,10.8,135.49,24.51,269.2,269.2,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104308,SLR1099,Oct-2024,2024-10-09,Electronics,500.0,0.15,75.0,13.5,57.63,95.91,257.96,257.96,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104309,SLR1011,Oct-2024,2024-10-21,Books,511.81,0.1,51.18,9.21,118.23,10.29,322.9,322.9,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104310,SLR1013,Nov-2024,2024-11-23,Electronics,681.45,0.1,68.15,12.27,21.26,160.81,418.96,418.96,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104311,SLR1029,Oct-2024,2024-10-01,Fashion,500.0,0.1,50.0,9.0,60.93,13.81,366.26,366.26,0.0,Processed,NONE,UPI,0,False,N/A
TXN104312,SLR1039,Nov-2024,2024-11-24,Automotive,500.0,0.12,60.0,10.8,78.56,55.0,295.64,295.64,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104313,SLR1035,Oct-2024,2024-10-22,Sports,500.0,0.12,60.0,10.8,124.87,94.11,210.22,210.22,0.0,Processed,NONE,UPI,0,False,N/A
TXN104314,SLR1104,Dec-2024,2024-12-25,Electronics,500.0,0.15,75.0,13.5,79.64,25.84,306.02,294.77,-11.25,Discrepancy,FEE_CALCULATION_ERROR,NEFT,22,True,In Review
TXN104315,SLR1034,Nov-2024,2024-11-22,Electronics,1001.97,0.1,100.2,18.04,81.59,233.26,568.88,568.88,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104316,SLR1060,Dec-2024,2024-12-08,Automotive,500.0,0.12,60.0,10.8,54.94,5.98,368.28,368.28,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104317,SLR1027,Nov-2024,2024-11-15,Automotive,1042.64,0.1,104.26,18.77,54.52,29.01,836.08,836.08,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104318,SLR1000,Dec-2024,2024-12-13,Books,1603.0,0.08,128.24,23.08,142.53,26.72,1282.43,1282.43,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104319,SLR1095,Dec-2024,2024-12-03,Automotive,500.0,0.15,75.0,13.5,57.56,19.79,334.15,334.15,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104320,SLR1000,Nov-2024,2024-11-12,Books,1486.75,0.08,118.94,21.41,22.2,16.84,1307.36,1307.36,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104321,SLR1029,Oct-2024,2024-10-08,Fashion,630.91,0.1,63.09,11.36,111.37,83.74,361.35,361.35,0.0,Processed,NONE,UPI,0,False,N/A
TXN104322,SLR1011,Dec-2024,2024-12-13,Books,1073.43,0.1,107.34,19.32,128.75,3.4,814.62,814.62,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104323,SLR1082,Nov-2024,2024-11-13,Electronics,500.0,0.15,75.0,13.5,58.39,103.86,249.25,249.25,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104324,SLR1004,Nov-2024,2024-11-17,Sports,991.65,0.08,79.33,14.28,141.03,2.28,754.73,754.73,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104325,SLR1051,Nov-2024,2024-11-21,Beauty,500.0,0.12,60.0,10.8,97.93,52.61,278.66,278.66,0.0,Processed,NONE,UPI,0,False,N/A
TXN104326,SLR1074,Dec-2024,2024-12-01,Home & Kitchen,500.0,0.12,60.0,10.8,96.82,42.74,289.64,289.64,0.0,Processed,NONE,UPI,0,False,N/A
TXN104327,SLR1114,Dec-2024,2024-12-01,Books,500.0,0.15,75.0,13.5,52.04,83.03,276.43,265.18,-11.25,Discrepancy,FEE_CALCULATION_ERROR,UPI,29,True,Pending
TXN104328,SLR1056,Nov-2024,2024-11-11,Furniture,574.91,0.12,68.99,12.42,143.46,67.31,282.73,282.73,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104329,SLR1073,Nov-2024,2024-11-15,Electronics,500.0,0.12,60.0,10.8,97.42,101.32,230.46,230.46,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104330,SLR1067,Oct-2024,2024-10-23,Automotive,500.0,0.12,60.0,10.8,34.38,31.2,363.62,363.62,0.0,Processed,NONE,UPI,0,False,N/A
TXN104331,SLR1097,Nov-2024,2024-11-06,Furniture,500.0,0.15,75.0,13.5,128.18,68.5,214.82,214.82,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104332,SLR1118,Oct-2024,2024-10-11,Sports,500.0,0.15,75.0,13.5,54.85,32.16,324.49,324.49,0.0,Processed,NONE,UPI,0,False,N/A
TXN104333,SLR1108,Dec-2024,2024-12-22,Fashion,500.0,0.15,75.0,13.5,74.97,30.38,306.15,306.15,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104334,SLR1066,Nov-2024,2024-11-12,Fashion,500.0,0.12,60.0,10.8,106.27,45.47,277.46,277.46,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104335,SLR1020,Oct-2024,2024-10-27,Toys,500.0,0.1,50.0,9.0,93.78,14.05,333.17,333.17,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104336,SLR1027,Dec-2024,2024-12-23,Automotive,500.0,0.1,50.0,9.0,50.44,5.49,385.07,380.62,-4.45,Discrepancy,CURRENCY_ROUNDING_ERROR,Cheque,39,True,Resolved
TXN104337,SLR1074,Oct-2024,2024-10-23,Home & Kitchen,500.0,0.12,60.0,10.8,70.01,33.95,325.24,325.24,0.0,Processed,NONE,UPI,0,False,N/A
TXN104338,SLR1014,Dec-2024,2024-12-15,Toys,500.0,0.1,50.0,9.0,99.75,34.0,307.25,307.25,0.0,Processed,NONE,UPI,0,False,N/A
TXN104339,SLR1027,Dec-2024,2024-12-09,Automotive,560.88,0.1,56.09,10.1,132.98,19.27,342.44,342.44,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104340,SLR1064,Nov-2024,2024-11-27,Grocery,500.0,0.12,60.0,10.8,113.3,11.42,304.48,304.48,0.0,Processed,NONE,UPI,0,False,N/A
TXN104341,SLR1044,Dec-2024,2024-12-05,Sports,500.0,0.12,60.0,10.8,68.9,11.12,349.18,349.18,0.0,Processed,NONE,UPI,0,False,N/A
TXN104342,SLR1110,Nov-2024,2024-11-09,Grocery,500.0,0.15,75.0,13.5,105.65,26.48,279.37,279.37,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104343,SLR1089,Oct-2024,2024-10-26,Toys,500.0,0.15,75.0,13.5,148.83,87.03,175.64,175.64,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104344,SLR1015,Nov-2024,2024-11-01,Beauty,500.0,0.1,50.0,9.0,139.26,43.05,258.69,258.69,0.0,Processed,NONE,UPI,0,False,N/A
TXN104345,SLR1046,Nov-2024,2024-11-15,Grocery,500.0,0.12,60.0,10.8,92.7,6.84,329.66,329.66,0.0,Processed,NONE,UPI,0,False,N/A
TXN104346,SLR1077,Oct-2024,2024-10-01,Electronics,500.0,0.12,60.0,10.8,35.4,62.39,331.41,331.41,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104347,SLR1050,Dec-2024,2024-12-25,Grocery,500.0,0.12,60.0,10.8,125.49,53.08,250.63,250.63,0.0,Processed,NONE,UPI,0,False,N/A
TXN104348,SLR1033,Nov-2024,2024-11-20,Automotive,500.0,0.1,50.0,9.0,59.29,22.22,359.49,359.49,0.0,Processed,NONE,UPI,0,False,N/A
TXN104349,SLR1057,Oct-2024,2024-10-11,Sports,500.0,0.12,60.0,10.8,33.21,14.87,381.12,381.12,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104350,SLR1046,Nov-2024,2024-11-09,Grocery,500.0,0.12,60.0,10.8,20.64,58.99,349.57,349.57,0.0,Processed,NONE,UPI,0,False,N/A
TXN104351,SLR1084,Oct-2024,2024-10-13,Automotive,500.0,0.15,75.0,13.5,81.81,27.09,302.6,302.6,0.0,Processed,NONE,UPI,0,False,N/A
TXN104352,SLR1050,Dec-2024,2024-12-27,Grocery,500.0,0.12,60.0,10.8,95.81,14.37,319.02,319.02,0.0,Processed,NONE,UPI,0,False,N/A
TXN104353,SLR1109,Dec-2024,2024-12-02,Beauty,500.0,0.15,75.0,13.5,27.12,0.5,383.88,383.88,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104354,SLR1000,Oct-2024,2024-10-22,Books,1769.48,0.08,141.56,25.48,106.69,93.61,1402.14,1402.14,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104355,SLR1098,Dec-2024,2024-12-03,Automotive,500.0,0.15,75.0,13.5,27.2,95.7,288.6,288.6,0.0,Processed,NONE,UPI,0,False,N/A
TXN104356,SLR1108,Dec-2024,2024-12-21,Fashion,500.0,0.15,75.0,13.5,79.76,61.1,270.64,270.64,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104357,SLR1065,Oct-2024,2024-10-22,Books,500.0,0.12,60.0,10.8,38.11,2.11,388.98,388.98,0.0,Processed,NONE,UPI,0,False,N/A
TXN104358,SLR1094,Dec-2024,2024-12-22,Home & Kitchen,500.0,0.15,75.0,13.5,86.56,25.06,299.88,299.88,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104359,SLR1048,Dec-2024,2024-12-27,Beauty,500.0,0.12,60.0,10.8,101.18,62.47,265.55,265.55,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104360,SLR1071,Nov-2024,2024-11-02,Beauty,500.0,0.12,60.0,10.8,82.15,3.1,343.95,343.95,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104361,SLR1033,Dec-2024,2024-12-31,Automotive,500.0,0.1,50.0,9.0,54.11,13.3,373.59,373.59,0.0,Processed,NONE,UPI,0,False,N/A
TXN104362,SLR1080,Oct-2024,2024-10-11,Fashion,500.0,0.15,75.0,13.5,101.66,8.36,301.48,301.48,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104363,SLR1092,Nov-2024,2024-11-18,Electronics,500.0,0.15,75.0,13.5,29.13,11.95,370.42,370.42,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104364,SLR1017,Oct-2024,2024-10-27,Automotive,500.0,0.1,50.0,9.0,22.73,9.6,408.67,408.67,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104365,SLR1036,Oct-2024,2024-10-08,Books,641.32,0.12,76.96,13.85,82.49,3.7,464.32,464.32,0.0,Processed,NONE,UPI,0,False,N/A
TXN104366,SLR1106,Oct-2024,2024-10-21,Toys,500.0,0.15,75.0,13.5,40.22,45.27,326.01,326.01,0.0,Processed,NONE,UPI,0,False,N/A
TXN104367,SLR1055,Dec-2024,2024-12-20,Books,500.0,0.12,60.0,10.8,51.04,53.21,324.95,324.95,0.0,Processed,NONE,UPI,0,False,N/A
TXN104368,SLR1075,Oct-2024,2024-10-05,Automotive,500.0,0.12,60.0,10.8,73.8,8.67,346.73,346.73,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104369,SLR1028,Dec-2024,2024-12-06,Sports,741.09,0.1,74.11,13.34,106.64,81.64,465.36,465.36,0.0,Processed,NONE,UPI,0,False,N/A
TXN104370,SLR1043,Oct-2024,2024-10-26,Beauty,500.0,0.12,60.0,10.8,122.49,46.83,259.88,259.88,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104371,SLR1051,Nov-2024,2024-11-15,Beauty,500.0,0.12,60.0,10.8,138.5,10.49,280.21,280.21,0.0,Processed,NONE,UPI,0,False,N/A
TXN104372,SLR1074,Nov-2024,2024-11-30,Home & Kitchen,500.0,0.12,60.0,10.8,98.65,52.47,278.08,278.08,0.0,Processed,NONE,UPI,0,False,N/A
TXN104373,SLR1023,Nov-2024,2024-11-10,Beauty,711.78,0.1,71.18,12.81,44.05,43.99,539.75,539.75,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104374,SLR1087,Dec-2024,2024-12-14,Beauty,500.0,0.15,75.0,13.5,56.19,49.03,306.28,306.28,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104375,SLR1098,Dec-2024,2024-12-03,Automotive,500.0,0.15,75.0,13.5,114.85,50.9,245.75,245.75,0.0,Processed,NONE,UPI,0,False,N/A
TXN104376,SLR1039,Oct-2024,2024-10-01,Automotive,500.0,0.12,60.0,10.8,48.7,46.66,333.84,334.92,1.08,Discrepancy,TAX_RATE_DISCREPANCY,RTGS,33,True,In Review
TXN104377,SLR1071,Nov-2024,2024-11-20,Beauty,632.01,0.12,75.84,13.65,82.26,16.74,443.52,443.52,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104378,SLR1086,Dec-2024,2024-12-23,Toys,500.0,0.15,75.0,13.5,121.63,3.72,286.15,286.15,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104379,SLR1113,Oct-2024,2024-10-06,Toys,500.0,0.15,75.0,13.5,121.4,11.54,278.56,278.56,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104380,SLR1118,Nov-2024,2024-11-13,Sports,500.0,0.15,75.0,13.5,95.03,75.35,241.12,242.47,1.35,Discrepancy,TAX_RATE_DISCREPANCY,UPI,17,True,Pending
TXN104381,SLR1059,Oct-2024,2024-10-13,Electronics,500.0,0.12,60.0,10.8,35.11,23.97,370.12,370.12,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104382,SLR1092,Oct-2024,2024-10-18,Electronics,500.0,0.15,75.0,13.5,48.13,16.41,346.96,346.96,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104383,SLR1101,Oct-2024,2024-10-19,Electronics,500.0,0.15,75.0,13.5,42.78,26.12,342.6,342.6,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104384,SLR1062,Nov-2024,2024-11-07,Beauty,500.0,0.12,60.0,10.8,120.04,82.25,226.91,226.91,0.0,Processed,NONE,UPI,0,False,N/A
TXN104385,SLR1077,Nov-2024,2024-11-03,Electronics,500.0,0.12,60.0,10.8,146.98,74.19,208.03,208.03,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104386,SLR1072,Dec-2024,2024-12-03,Grocery,500.0,0.12,60.0,10.8,126.1,6.5,296.6,296.6,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104387,SLR1009,Oct-2024,2024-10-01,Fashion,544.89,0.08,43.59,7.85,82.33,29.91,381.21,381.21,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104388,SLR1027,Dec-2024,2024-12-15,Automotive,715.28,0.1,71.53,12.88,88.6,4.78,537.49,537.49,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104389,SLR1110,Nov-2024,2024-11-24,Grocery,500.0,0.15,75.0,13.5,33.53,10.94,367.03,367.03,0.0,Processed,NONE,NEFT,0,False,N/A
TXN104390,SLR1108,Oct-2024,2024-10-31,Fashion,500.0,0.15,75.0,13.5,46.69,3.33,361.48,350.23,-11.25,Discrepancy,FEE_CALCULATION_ERROR,NEFT,25,True,Pending
TXN104391,SLR1004,Dec-2024,2024-12-21,Sports,2046.62,0.08,163.73,29.47,143.21,154.6,1555.61,1555.61,0.0,Processed,NONE,RTGS,0,False,N/A
TXN104392,SLR1032,Dec-2024,2024-12-26,Books,774.78,0.1,77.48,13.95,92.62,61.8,528.93,528.93,0.0,Processed,NONE,Cheque,0,False,N/A
TXN104393,SLR1014,Oct-2024,2024-10-03,Toys,500.0,0.1,50.0,9.0,135.44,35.85,269.71,269.71,0.0,Processed,NONE,UPI,0,False,N/A
TXN104394,SLR1021,Dec-2024,2024-12-18,Fashion,946.55,0.1,94.66,17.04,77.38,77.29,680.18,680.18,0.0,Processed,NONE,UPI,0,False,N/A
TXN104395,SLR1044,Oct-2024,2024-10-18,Sports,500.0,0.12,60.0,10.8,43.91,15.93,369.36,166.12,-203.24,Discrepancy,MANUAL_ADJUSTMENT_OVERRIDE,UPI,1,False,In Review
TXN104396,SLR1017,Dec-2024,2024-12-06,Automotive,500.0,0.1,50.0,9.0,81.09,37.33,322.58,323.48,0.9,Discrepancy,TAX_RATE_DISCREPANCY,RTGS,45,True,In Review
